kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_duration,koi_depth,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
7461521,K06882.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,0.7735301,2.751e-05,-2.751e-05,0.336,1.335,185.4,1.87,0.59,-0.44,2474.0,8868.22,14.2,1.0,q1_q17_dr25_tce,6296.0,4.217,1.35,296.28384,43.033981,14.752
7499571,K06883.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,533.6593,0.02651,-0.02651,0.1083,12.81,533.5,1.92,0.74,-0.15,205.0,0.42,7.8,1.0,q1_q17_dr24_tce,5695.0,4.556,0.839,280.46259,43.142052,14.931
7537660,K06884.01,,CANDIDATE,CANDIDATE,,0,0,0,0,2.42186898,,,,6.22,,,,,,,,1.0,q1_q17_dr24_tce,,,,294.6015,43.159935,13.583
7541502,K06885.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,44.827323809,1.99e-06,-1.99e-06,1.494,6.86103,237120.0,429.0,132.4,-309.0,779.0,87.2,4484.5,1.0,q1_q17_dr25_tce,5160.0,3.568,3.279,295.57651,43.190327,11.56
8285254,K07008.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.535894184,1.251e-06,-1.251e-06,0.644,8.3059,172126.0,24.64,1.38,-1.1,642.0,40.28,1446.7,1.0,q1_q17_dr25_tce,4969.0,4.736,0.537,285.56534,44.29525,15.398
8285970,K07009.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.562498925,3.85e-07,-3.85e-07,0.971,0.6743,420.1,2.88,0.76,-0.41,2129.0,4880.5,44.1,1.0,q1_q17_dr25_tce,5638.0,4.437,0.933,285.95874,44.254719,14.792
8288719,K07010.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.755049082,6.8e-08,-6.8e-08,1.225,2.09643,26067.9,30.47,2.35,-2.11,1551.0,1372.84,683.7,1.0,q1_q17_dr25_tce,5242.0,4.64,0.622,287.35971,44.294991,13.276
8294484,K07011.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.012694226,2.665e-06,-2.665e-06,0.534,3.6017,108504.0,42.51,13.11,-7.07,2230.0,5846.79,185.1,1.0,q1_q17_dr25_tce,6487.0,4.292,1.233,289.94028,44.225719,14.713
8296467,K07012.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,10.303356001,8.21e-07,-8.21e-07,0.364,5.98633,520067.0,69.66,16.33,-10.91,787.0,90.76,2039.1,1.0,q1_q17_dr25_tce,5497.0,4.423,0.9,290.59256,44.206589,15.177
8301013,K07013.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.214029545,1.23e-07,-1.23e-07,0.371,5.64264,349110.0,94.23,28.59,-20.75,1894.0,3041.8,2680.5,1.0,q1_q17_dr25_tce,6604.0,4.178,1.526,292.29675,44.280571,13.3
8302455,K07014.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.441988077,2.48e-07,-2.48e-07,0.888,3.94526,95343.5,90.39,22.43,-44.82,1993.0,3721.74,1174.5,1.0,q1_q17_dr25_tce,6078.0,3.874,2.059,292.8627,44.22105,11.535
8302473,K07015.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.44200193,4e-05,-4e-05,0.124,3.146,128.6,0.95,0.26,-0.08,1217.0,518.48,9.6,1.0,q1_q17_dr25_tce,5587.0,4.556,0.851,292.8685,44.23616,15.617
8311864,K07016.01,Kepler-452 b,CONFIRMED,CANDIDATE,0.771,0,0,0,0,384.847556,0.007105,-0.007105,0.059,9.969,189.9,1.09,0.2,-0.1,220.0,0.56,12.3,1.0,q1_q17_dr25_tce,5579.0,4.58,0.798,296.00369,44.277561,13.426
9181340,K07143.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,2.131225773,1.639e-06,-1.639e-06,1.264,5.4932,2337.1,35.68,10.06,-6.22,1555.0,1382.47,215.6,1.0,q1_q17_dr25_tce,6181.0,4.38,1.028,300.39902,45.521111,14.818
9203154,K07144.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,0.839907158,4.905e-06,-4.905e-06,0.23,1.019,119.6,0.92,0.12,-0.11,1640.0,1705.12,10.7,1.0,q1_q17_dr25_tce,5120.0,4.478,0.853,284.12521,45.628052,15.695
9205993,K07145.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,1.219736039,1.802e-06,-1.802e-06,0.229,4.89465,611523.0,135.43,45.17,-24.32,2611.0,10982.55,1037.2,1.0,q1_q17_dr25_tce,7358.0,4.171,1.637,285.72537,45.666431,14.871
9207508,K07146.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.015152464,9.6e-08,-9.6e-08,0.308,8.17997,561687.0,132.05,44.05,-27.14,2107.0,4657.05,4129.6,1.0,q1_q17_dr25_tce,6988.0,4.163,1.649,286.59497,45.69828,13.705
9210828,K07147.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.82820657,1.17e-07,-1.17e-07,0.94,2.70353,118533.0,35.67,3.54,-3.21,1473.0,1109.75,548.3,1.0,q1_q17_dr25_tce,5033.0,4.611,0.655,288.44455,45.612671,13.221
9221627,K07148.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,1.7613778,0.0001424,-0.0001424,0.159,1.355,359.3,2.32,0.79,-0.32,1824.0,2621.69,10.5,1.0,q1_q17_dr25_tce,6544.0,4.349,1.207,293.17194,45.677391,15.02
9236858,K07149.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.537081943,1.41e-07,-1.41e-07,0.451,4.80903,245319.0,67.96,23.26,-9.97,1712.0,2032.57,2434.8,1.0,q1_q17_dr25_tce,6735.0,4.307,1.309,298.12146,45.651131,13.04
9243795,K07150.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,14.443127448,1.654e-06,-1.654e-06,0.98,8.33598,41685.3,92.28,16.05,-37.44,1182.0,462.07,2186.0,1.0,q1_q17_dr25_tce,5757.0,3.672,2.736,300.12634,45.633549,12.732
9266285,K07151.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.61386908,6.62e-07,-6.62e-07,1.07,5.07753,57385.6,34.24,1.84,-2.9,714.0,61.43,1253.6,1.0,q1_q17_dr25_tce,4504.0,4.582,0.709,284.31046,45.76955,14.072
10026136,K07274.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,9.080194398,5.98e-07,-5.98e-07,0.614,8.18777,324573.0,76.4,21.75,-9.33,1013.0,248.49,3481.8,1.0,q1_q17_dr25_tce,6461.0,4.396,1.131,297.17203,46.953949,15.163
10026457,K07275.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,9.93442075,4.454e-06,-4.454e-06,1.117,7.8219,55965.0,34.03,4.84,-2.08,679.0,50.35,529.0,1.0,q1_q17_dr25_tce,5382.0,4.654,0.669,297.25931,46.989681,15.39
10031409,K07276.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.071939672,1.1e-07,-1.1e-07,0.806,4.45367,198766.0,75.64,21.84,-15.86,1696.0,1953.33,2409.8,1.0,q1_q17_dr25_tce,6140.0,4.247,1.254,298.68484,46.94997,13.553
10031526,K07277.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,8.5893644,0.0002691,-0.0002691,0.791,6.975,179.3,1.21,0.27,-0.1,792.0,93.09,9.8,1.0,q1_q17_dr25_tce,5602.0,4.571,0.817,298.72095,46.933891,15.687
10031808,K07278.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,8.589644815,4.1e-07,-4.1e-07,0.686,9.49469,269518.0,140.07,30.84,-71.88,1412.0,940.15,5324.6,1.0,q1_q17_dr25_tce,6331.0,3.813,2.194,298.79758,46.930244,9.557
10053138,K07279.01,,CANDIDATE,CANDIDATE,0.769,0,0,0,0,11.7728146,0.0001636,-0.0001636,0.407,4.132,77.1,0.93,0.17,-0.15,788.0,90.86,9.9,1.0,q1_q17_dr25_tce,5410.0,4.333,1.056,280.71948,47.07222,13.717
10063044,K07280.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.009671584,8.9e-08,-8.9e-08,0.864,4.37759,155117.0,125.31,27.17,-40.74,3287.0,27692.04,1440.7,1.0,q1_q17_dr25_tce,7652.0,3.974,2.242,286.29077,47.076221,13.918
10066755,K07281.01,,CANDIDATE,CANDIDATE,,0,0,0,0,2.46506501,5.762e-05,-5.762e-05,0.6323,6.218,39.8,1.14,0.58,-0.3,1999.0,3777.82,10.3,1.0,q1_q17_dr24_tce,6881.0,4.101,1.714,288.21976,47.041279,12.446
10070479,K07282.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1.758599866,3.362e-06,-3.362e-06,0.035,0.2729,237.8,1.6,0.14,-0.11,1101.0,347.1,11.9,1.0,q1_q17_dr24_tce,4744.0,4.606,0.725,289.96161,47.08036,15.59
11134079,K07410.01,,FALSE POSITIVE,FALSE POSITIVE,0.451,0,1,0,0,1.260575815,1.17e-07,-1.17e-07,0.58,2.36064,154278.0,29.91,3.77,-2.72,1410.0,935.7,781.2,1.0,q1_q17_dr25_tce,5388.0,4.576,0.715,290.01401,48.701832,14.864
11137061,K07411.01,,FALSE POSITIVE,FALSE POSITIVE,0.67,0,0,1,0,1.88912273,2.536e-05,-2.536e-05,0.477,4.219,60.2,0.59,0.1,-0.05,1248.0,573.44,15.5,1.0,q1_q17_dr25_tce,5413.0,4.578,0.754,291.61365,48.749451,14.606
11144439,K07412.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.609125246,2.254e-06,-2.254e-06,0.242,0.655,139.2,0.96,0.23,-0.09,1896.0,3049.07,10.9,1.0,q1_q17_dr25_tce,5595.0,4.581,0.796,295.0618,48.798168,15.64
7119481,K00566.02,,CANDIDATE,CANDIDATE,0.7,0,0,0,0,14.1573717,0.0002273,-0.0002273,0.138,3.786,130.0,1.1,0.35,-0.11,778.0,86.67,9.3,3.0,q1_q17_dr25_tce,6122.0,4.487,0.964,292.31601,42.626251,14.718
11147276,K07413.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.566528935,3.03e-07,-3.03e-07,1.033,3.2593,92511.0,49.66,12.95,-5.98,1551.0,1371.7,485.0,1.0,q1_q17_dr25_tce,5883.0,4.471,0.905,296.14212,48.702141,13.984
11154043,K07414.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,4.52977632,5.881e-05,-5.881e-05,0.968,26.752,1582.2,12.22,3.85,-3.5,2264.0,6213.27,55.2,1.0,q1_q17_dr25_tce,8912.0,4.05,2.299,298.64676,48.784649,11.991
11182260,K07415.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,1.291964282,1.826e-06,-1.826e-06,0.461,1.8378,28640.0,10.97,1.03,-1.03,1249.0,572.64,45.8,1.0,q1_q17_dr25_tce,4995.0,4.624,0.638,287.26074,48.846512,13.238
11187972,K07416.01,,CANDIDATE,CANDIDATE,0.354,0,0,0,0,37.4646974,0.0007109,-0.0007109,0.2,4.954,51.6,0.97,0.28,-0.23,677.0,49.61,10.3,1.0,q1_q17_dr25_tce,6266.0,4.209,1.342,290.478,48.854645,12.052
4548011,K04288.03,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,4.32744048,8.933e-05,-8.933e-05,0.2789,4.539,22.0,0.58,0.1,-0.08,1254.0,585.32,8.0,3.0,q1_q17_dr24_tce,5888.0,4.275,1.227,287.37125,39.603569,12.4
2852941,K04298.02,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,11.57958162,,,,2.47,,,,,,,,1.0,q1_q17_dr24_tce,,,,291.54343,38.048759,13.458
8773015,K04301.02,,CANDIDATE,CANDIDATE,0.978,0,0,0,0,6.31915999,5.498e-05,-5.498e-05,0.575,3.465,34.4,1.04,0.21,-0.32,1369.0,829.72,9.8,3.0,q1_q17_dr25_tce,6254.0,4.019,1.706,298.20261,44.925831,13.096
9883606,K04383.02,,CANDIDATE,CANDIDATE,0.883,0,0,0,0,2.58393841,2.379e-05,-2.379e-05,0.229,2.169,49.4,0.77,0.25,-0.1,1470.0,1103.3,8.5,2.0,q1_q17_dr25_tce,6164.0,4.378,1.09,288.46909,46.78368,13.874
9597729,K04417.02,,FALSE POSITIVE,FALSE POSITIVE,0.131,0,0,1,0,0.87630504,1.729e-06,-1.729e-06,1.207,1.11,170.9,22.24,6.66,-2.22,1911.0,3156.02,25.2,1.0,q1_q17_dr25_tce,6032.0,4.508,0.929,295.54755,46.287682,14.84
9836563,K04421.02,,CANDIDATE,CANDIDATE,0.967,0,0,0,0,6.5595368,0.0001168,-0.0001168,0.378,4.324,26.3,0.62,0.12,-0.08,1079.0,320.09,10.1,2.0,q1_q17_dr25_tce,5950.0,4.323,1.196,294.12488,46.67289,12.788
6508221,K00416.04,,CANDIDATE,CANDIDATE,,0,0,0,0,31.5322987,0.0009421,-0.0009421,0.0671,3.49,106.4,0.74,0.07,-0.02,461.0,10.65,7.8,4.0,q1_q17_dr24_tce,5183.0,4.608,0.739,286.86548,41.989079,14.29
9100953,K04500.03,,CANDIDATE,CANDIDATE,0.978,0,0,0,0,14.7510068,0.0001803,-0.0001803,0.75,2.25,381.1,1.7,0.28,-0.17,629.0,36.94,9.5,3.0,q1_q17_dr25_tce,5295.0,4.548,0.8,295.90503,45.40543,15.85
3830820,K06360.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,15.582794732,2.985e-06,-2.985e-06,0.759,3.76683,52760.0,14.0,0.44,-0.66,397.0,5.86,439.3,1.0,q1_q17_dr25_tce,3849.0,4.703,0.546,284.62024,38.969501,15.368
3831523,K06361.01,,FALSE POSITIVE,FALSE POSITIVE,0.775,1,0,0,0,1.529283907,,,0.981,14.0075,54.8,2.26,0.47,-1.1,2550.0,9998.13,41.5,1.0,q1_q17_dr25_tce,6438.0,3.829,2.266,284.89017,38.991505,11.268
3834364,K06362.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.908454772,8.93e-07,-8.93e-07,1.113,2.6005,64325.0,40.85,6.52,-4.87,1153.0,416.75,252.8,1.0,q1_q17_dr25_tce,5631.0,4.518,0.764,286.0722,38.972229,14.661
3836413,K06363.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.540396094,3.98e-07,-3.98e-07,1.093,2.8044,55123.0,48.81,0.0,0.0,1576.0,1455.18,340.4,1.0,q1_q17_dr25_tce,5780.0,4.438,1.0,286.94046,38.923927,13.76
3836439,K06364.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,1.540395674,1.29e-07,-1.29e-07,1.072,2.80168,70614.6,117.33,22.51,-48.77,2850.0,15595.35,997.9,1.0,q1_q17_dr25_tce,7394.0,3.897,2.283,286.94843,38.928219,7.57
3838004,K06365.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,2.344138713,7.181e-06,-7.181e-06,0.104,0.4495,110.8,2.43,0.96,-1.45,1797.0,2469.65,8.6,1.0,q1_q17_dr25_tce,5313.0,3.835,2.095,287.55768,38.912231,13.419
3851134,K06366.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,0.91849333,1.129e-05,-1.129e-05,0.276,2.399,58.7,0.93,0.33,-0.12,2205.0,5576.7,13.0,1.0,q1_q17_dr25_tce,6469.0,4.385,1.193,291.69427,38.986462,13.476
3851193,K06367.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,1,0,0,1.341078755,8.3e-08,-8.3e-08,0.309,3.86492,112151.0,41.8,13.65,-5.83,1968.0,3533.56,1829.3,1.0,q1_q17_dr25_tce,6368.0,4.323,1.225,291.70963,38.92136,13.682
9595956,K07604.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,316.950146,,,,5.33,,,,,,,,1.0,q1_q17_dr24_tce,,,,294.91272,46.264839,16.923
9655792,K07605.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,589.74851,0.01735,-0.01735,0.3597,12.74,462.4,2.03,0.77,-0.18,217.0,0.53,11.5,1.0,q1_q17_dr24_tce,6003.0,4.507,0.932,294.4686,46.34129,14.839
9970396,K07606.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,235.2976173,0.0007062,-0.0007062,0.2758,87.013,23052.8,82.92,47.69,-29.59,585.0,27.65,210.7,1.0,q1_q17_dr24_tce,4894.0,2.968,5.568,298.70981,46.833031,11.447
10079420,K07607.01,,CANDIDATE,CANDIDATE,,0,0,0,0,54.54312996,,,,7.03,,,,,,,,4.0,q1_q17_dr24_tce,,,,293.54141,47.007912,11.642
10253638,K07608.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,7.4539297,,,,14.21,,,,,,520.65,,1.0,q1_q17_dr25_tce,,,,281.63889,47.314121,13.272
10267121,K07609.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,36.136968,0.001731,-0.001731,0.296,15.42,152.0,1.3,0.42,-0.14,600.0,30.69,10.4,2.0,q1_q17_dr25_tce,6258.0,4.442,1.046,288.91046,47.396709,15.44
10341777,K07610.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.933746709,5.092e-06,-5.092e-06,0.057,3.435,18.6,0.36,0.08,-0.03,1893.0,3026.99,14.3,1.0,q1_q17_dr25_tce,6302.0,4.535,0.815,292.71817,47.469891,13.087
10407271,K07611.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.93376738,1.201e-05,-1.201e-05,0.714,4.036,55.4,0.63,0.11,-0.07,1678.0,1879.0,16.5,1.0,q1_q17_dr25_tce,5611.0,4.53,0.787,292.86078,47.57457,14.985
10471167,K07612.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.93374073,1.273e-05,-1.273e-05,0.009,4.296,147.6,0.84,0.06,-0.08,1371.0,831.95,13.4,1.0,q1_q17_dr25_tce,4753.0,4.585,0.717,292.19189,47.690102,13.007
10471174,K07613.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,0.93369659,1.682e-05,-1.682e-05,0.57,4.444,81.4,0.78,0.21,-0.07,1680.0,1891.43,10.8,1.0,q1_q17_dr25_tce,5619.0,4.558,0.838,292.19583,47.661518,15.983
10471345,K07614.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.9337473,1.517e-05,-1.517e-05,0.385,3.446,64.6,0.6,0.12,-0.04,1625.0,1652.84,9.5,1.0,q1_q17_dr25_tce,5649.0,4.606,0.741,292.26321,47.643478,15.759
11296798,K07615.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,677.35794,0.0164,-0.0164,0.8359,9.698,322.4,7.12,1.64,-2.95,388.0,5.35,11.2,2.0,q1_q17_dr24_tce,6335.0,3.593,3.523,291.76938,49.075165,10.808
11463950,K07616.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,4.0551242,0.0003642,-0.0003642,0.008,12.0,148.7,3.13,0.5,-0.75,2013.0,3887.31,9.3,1.0,q1_q17_dr25_tce,7064.0,3.888,2.531,295.95383,49.374859,13.397
11559304,K07617.01,,CANDIDATE,CANDIDATE,,0,0,0,0,12.9284553,0.0001378,-0.0001378,0.2446,2.49,297.9,0.64,0.11,-0.12,343.0,3.26,8.2,1.0,q1_q17_dr24_tce,3578.0,4.893,0.375,291.97635,49.575771,15.72
11621897,K07618.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,21.6817115,0.0005209,-0.0005209,0.27,7.18,73.5,0.89,0.29,-0.09,713.0,60.99,6.9,1.0,q1_q17_dr25_tce,6297.0,4.448,1.031,296.82455,49.68491,14.491
12253534,K07619.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,466.08101,0.03212,-0.03212,0.0964,23.69,180.1,2.13,1.07,-0.63,305.0,2.05,14.1,1.0,q1_q17_dr24_tce,6098.0,4.097,1.59,288.66644,50.982529,12.159
12304202,K07620.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.66573903,,,,1.27,,,,,,,,1.0,q1_q17_dr24_tce,,,,289.52319,51.069191,13.362
4735826,K03184.03,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,4.02018903,3.259e-05,-3.259e-05,0.505,3.616,18.5,0.6,0.11,-0.11,1337.0,754.66,14.4,2.0,q1_q17_dr25_tce,5788.0,4.178,1.376,288.39529,39.872627,11.158
9291039,K03230.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,3.796383639,,,0.649,8.6711,31.1,0.71,0.14,-0.12,1323.0,724.17,24.5,3.0,q1_q17_dr25_tce,6017.0,4.3,1.21,295.71942,45.747559,12.239
10155321,K04422.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.71059239,6.568e-06,-6.568e-06,0.9638,4.92,280.6,3.92,2.45,-0.63,3318.0,28640.03,22.8,2.0,q1_q17_dr24_tce,7454.0,4.107,1.853,296.77271,47.158539,13.362
5003670,K04524.03,,CANDIDATE,CANDIDATE,0.989,0,0,0,0,3.33930957,2.498e-05,-2.498e-05,0.934,2.597,91.3,1.2,0.18,-0.09,1205.0,498.37,10.7,3.0,q1_q17_dr25_tce,5700.0,4.434,1.006,289.5484,40.1642,14.955
4953173,K04676.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,3.36379289,5.632e-05,-5.632e-05,1.159,23.7,136.3,44.77,9.42,-23.59,1840.0,2712.28,36.9,1.0,q1_q17_dr25_tce,5947.0,3.814,2.407,298.74335,40.07214,13.931
8973285,K04782.02,,CANDIDATE,CANDIDATE,0.805,0,0,0,0,4.29251656,5.314e-05,-5.314e-05,1.007,4.254,249.5,3.66,1.13,-0.37,1144.0,403.88,11.0,1.0,q1_q17_dr25_tce,6032.0,4.485,0.973,297.9487,45.255039,15.85
2861126,K04957.02,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,4.98792404,3.257e-05,-3.257e-05,0.069,1.618,346.2,0.73,0.06,-0.08,485.0,13.07,9.7,1.0,q1_q17_dr25_tce,3606.0,4.859,0.395,293.2811,38.082241,15.555
6363560,K05270.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,0.907818056,5.991e-06,-5.991e-06,0.037,1.679,29.5,0.55,0.19,-0.06,2012.0,3871.99,13.2,1.0,q1_q17_dr25_tce,6210.0,4.456,1.014,291.6535,41.741772,13.532
7539174,K05397.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,297.71402,0.01048,-0.01048,0.8328,13.413,1374.5,45.69,5.88,-10.92,706.0,58.76,16.3,1.0,q1_q17_dr24_tce,4916.0,2.572,10.801,295.00153,43.171341,12.218
7935997,K05447.02,Kepler-1629 b,CONFIRMED,CANDIDATE,0.0,0,0,0,0,3.87594316,2.665e-05,-2.665e-05,0.025,2.314,58.6,0.68,0.09,-0.03,1081.0,323.21,14.2,1.0,q1_q17_dr25_tce,5713.0,4.541,0.893,280.2066,43.774288,12.75
8105398,K05475.02,,CANDIDATE,CANDIDATE,0.981,0,0,0,0,5.68325648,3.749e-05,-3.749e-05,0.844,1.778,44.6,0.97,0.19,-0.29,1257.0,589.92,10.0,2.0,q1_q17_dr25_tce,6072.0,4.133,1.286,294.49487,43.91362,13.093
10535708,K05801.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,0.93373761,1.338e-05,-1.338e-05,0.041,3.303,58.7,1.0,0.16,-0.22,2073.0,4359.29,9.7,1.0,q1_q17_dr25_tce,5534.0,4.17,1.326,292.11447,47.729462,15.609
11453930,K05900.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.687739345,1.529e-06,-1.529e-06,0.4062,0.1866,37.6,1.53,0.93,-0.3,2837.0,15318.29,11.0,1.0,q1_q17_dr24_tce,6823.0,4.212,1.493,291.14532,49.365318,13.127
4737267,K06117.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,9.524076544,1.451e-06,-1.451e-06,0.313,10.4891,198399.0,151.0,28.72,-25.84,1390.0,882.28,1942.5,1.0,q1_q17_dr25_tce,5180.0,3.428,3.371,288.91531,39.804981,15.145
5955321,K06140.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,11.637858887,1.485e-06,-1.485e-06,0.473,11.8851,427948.0,77.01,24.67,-8.81,895.0,151.54,2637.0,1.0,q1_q17_dr25_tce,6360.0,4.433,1.058,290.18271,41.21664,15.385
6182093,K06143.02,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,50.900813,,,,3.3,,,,,,,,3.0,q1_q17_dr24_tce,,,,282.71991,41.519379,9.666
4758350,K06447.02,,CANDIDATE,CANDIDATE,,0,0,0,0,91.649983,0.003181,-0.003181,0.2136,10.294,193.6,2.27,1.27,-0.54,568.0,24.57,8.7,2.0,q1_q17_dr24_tce,6705.0,4.145,1.608,294.93198,39.81242,12.964
4862625,K06464.03,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,541.742985,0.006839,-0.006839,0.041,10.47,1038.6,3.39,0.97,-0.34,248.0,0.9,25.9,3.0,q1_q17_dr25_tce,6373.0,4.438,1.047,298.21509,39.955101,13.718
10621666,K01636.02,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,14.5862195,0.0003004,-0.0003004,0.0133,2.733,202.2,1.17,0.51,-0.09,702.0,57.32,9.3,2.0,q1_q17_dr24_tce,5904.0,4.565,0.819,299.06693,47.895191,14.598
5211470,K06541.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.938074536,1.662e-06,-1.662e-06,1.196,1.9618,575.9,417.01,96.56,-179.3,5718.0,251840.36,36.1,2.0,q1_q17_dr25_tce,4697.0,2.204,17.032,297.70847,40.30759,13.094
6665064,K06751.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.698359996,9.309e-06,-9.309e-06,1.247,1.4959,774.1,28.97,4.33,-1.45,1990.0,3702.25,26.1,1.0,q1_q17_dr25_tce,5761.0,4.492,0.956,281.64999,42.132061,15.183
3123418,K07542.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,563.94854,0.01821,-0.01821,0.0504,15.631,872.9,2.55,1.1,-0.19,209.0,0.45,16.3,1.0,q1_q17_dr24_tce,5853.0,4.544,0.868,293.02545,38.213261,14.574
3458687,K07543.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.98376204,1.5e-05,-1.5e-05,1.01,10.052,55.0,12.44,0.69,-6.57,4203.0,73867.88,25.2,1.0,q1_q17_dr25_tce,6431.0,3.276,5.294,295.08774,38.562061,12.745
3749508,K07544.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,2.403704619,,,1.007,0.8927,110.6,27.04,5.11,-15.34,3903.0,54903.0,1.4,2.0,q1_q17_dr25_tce,6244.0,2.897,10.105,292.1059,38.83622,13.151
